Employee_ID,Job_ID,BasePay,OvertimePay,OtherPay,Benefits,TotalPay,TotalPayBenefits,Year
8399,57,95626.91,5298.42,4093.88,Not Provided,105019.21,105019.21,2011
8400,50,77580.39,25911.18,1525.44,Not Provided,105017.01,105017.01,2011
8401,207,90664.08,12198.59,2150.8,Not Provided,105013.47,105013.47,2011
8402,145,72198.1,18268.73,14542.44,Not Provided,105009.27,105009.27,2011
8403,388,79820.05,19213.66,5957.75,Not Provided,104991.46,104991.46,2011
8404,129,98322.85,4520.7,2147.62,Not Provided,104991.17,104991.17,2011
8405,48,84961.27,7119.31,12904,Not Provided,104984.58,104984.58,2011
8406,35,73241.76,26669.07,5071.77,Not Provided,104982.6,104982.6,2011
8407,165,98624.75,1418.33,4932.33,Not Provided,104975.41,104975.41,2011
8408,118,100861.6,3614.55,496.8,Not Provided,104972.95,104972.95,2011
8409,407,104968.01,0,0,Not Provided,104968.01,104968.01,2011
8410,407,104968,0,0,Not Provided,104968,104968,2011
8411,201,81369.43,15519.43,8068.59,Not Provided,104957.45,104957.45,2011
876,384,86056,9676.2,9217.16,Not Provided,104949.36,104949.36,2011
8412,291,103859.94,0,1086.73,Not Provided,104946.67,104946.67,2011
8413,129,100511.24,0,4426.09,Not Provided,104937.33,104937.33,2011
8414,168,67141.76,36175.21,1616.58,Not Provided,104933.55,104933.55,2011
8415,88,104925.97,0,0,Not Provided,104925.97,104925.97,2011
8416,56,96537.55,2525.79,5845.57,Not Provided,104908.91,104908.91,2011
8417,113,95881.81,2414.15,6610.84,Not Provided,104906.8,104906.8,2011
8418,129,94411.5,6568.13,3925.1,Not Provided,104904.73,104904.73,2011
8419,48,86840,5209.24,12855.23,Not Provided,104904.47,104904.47,2011
8420,406,64764.39,34255.81,5880.93,Not Provided,104901.13,104901.13,2011
8421,318,104890.03,0,0,Not Provided,104890.03,104890.03,2011
8422,129,95515.73,2925.3,6444.77,Not Provided,104885.8,104885.8,2011
8423,328,76474.01,28090.4,320,Not Provided,104884.41,104884.41,2011
8424,168,65612.65,38625.09,641.75,Not Provided,104879.49,104879.49,2011
4513,184,92875.2,11238.43,760,Not Provided,104873.63,104873.63,2011
8425,180,101233.61,0,3639.11,Not Provided,104872.72,104872.72,2011
8426,169,99762.6,0,5098.01,Not Provided,104860.61,104860.61,2011
8427,168,65656.91,37284.67,1912.06,Not Provided,104853.64,104853.64,2011
8428,74,103971.4,0,874.01,Not Provided,104845.41,104845.41,2011
8429,218,87414.2,0,17427.44,Not Provided,104841.64,104841.64,2011
8430,355,104746.55,0,90,Not Provided,104836.55,104836.55,2011
8431,48,86840,6454.22,11541.38,Not Provided,104835.6,104835.6,2011
8432,168,65628.58,38034.6,1170.62,Not Provided,104833.8,104833.8,2011
8433,95,104486,0,322.24,Not Provided,104808.24,104808.24,2011
8434,168,64637.59,37428.63,2731.81,Not Provided,104798.03,104798.03,2011
8435,242,90461.7,3371.85,10959.84,Not Provided,104793.39,104793.39,2011
8436,129,98084.54,1005.33,5689.54,Not Provided,104779.41,104779.41,2011
8437,407,104775,0,0,Not Provided,104775,104775,2011
8438,130,92941.55,8963.8,2858.68,Not Provided,104764.03,104764.03,2011
8439,245,89854.6,0,14903.85,Not Provided,104758.45,104758.45,2011
8440,22,57428.1,11275.34,36049.63,Not Provided,104753.07,104753.07,2011
8441,95,104486.03,0,261.82,Not Provided,104747.85,104747.85,2011
8442,88,104738.27,0,0,Not Provided,104738.27,104738.27,2011
8443,346,103004.41,0,1724.6,Not Provided,104729.01,104729.01,2011
8444,95,104486.04,0,242.86,Not Provided,104728.9,104728.9,2011
8445,313,103197.17,0,1530,Not Provided,104727.17,104727.17,2011
8446,139,104486.05,0,238.79,Not Provided,104724.84,104724.84,2011
8447,113,95881.82,3689.94,5152.86,Not Provided,104724.62,104724.62,2011
8448,298,95203,0,9520.3,Not Provided,104723.3,104723.3,2011
8449,195,88281.9,12784.55,3648.7,Not Provided,104715.15,104715.15,2011
8450,129,101867.47,2068.2,769.92,Not Provided,104705.59,104705.59,2011
8451,168,67443.47,35813.27,1433.1,Not Provided,104689.84,104689.84,2011
8452,129,95390.28,4788.65,4509.59,Not Provided,104688.52,104688.52,2011
8453,48,86840,6586.89,11252.47,Not Provided,104679.36,104679.36,2011
8454,383,92298.13,1504.92,10871.22,Not Provided,104674.27,104674.27,2011
8455,19,99000,5246.65,422.92,Not Provided,104669.57,104669.57,2011
8456,40,103817.66,0,846.33,Not Provided,104663.99,104663.99,2011
8457,373,95576.01,0,9085.02,Not Provided,104661.03,104661.03,2011
8458,201,76274.99,14202.24,14182.15,Not Provided,104659.38,104659.38,2011
8459,168,63405.4,40149.62,1098.83,Not Provided,104653.85,104653.85,2011
8460,69,91704.97,5416.47,7507.44,Not Provided,104628.88,104628.88,2011
8461,48,86840,8361.22,9425.13,Not Provided,104626.35,104626.35,2011
8462,408,103987.6,0,624,Not Provided,104611.6,104611.6,2011
8463,408,103987.6,0,624,Not Provided,104611.6,104611.6,2011
8464,409,103987.6,0,624,Not Provided,104611.6,104611.6,2011
8465,408,103987.6,0,624,Not Provided,104611.6,104611.6,2011
8466,410,103987.6,0,624,Not Provided,104611.6,104611.6,2011
8467,130,99361.3,3531.26,1697.73,Not Provided,104590.29,104590.29,2011
8468,408,103981.46,0,600,Not Provided,104581.46,104581.46,2011
8469,56,93439.54,3913.87,7225.3,Not Provided,104578.71,104578.71,2011
8470,95,104486.05,0,90,Not Provided,104576.05,104576.05,2011
8471,95,104486.05,0,90,Not Provided,104576.05,104576.05,2011
8472,95,104486,0,90,Not Provided,104576,104576,2011
8473,95,104486,0,90,Not Provided,104576,104576,2011
8474,95,104486,0,90,Not Provided,104576,104576,2011
8475,95,104486.08,0,78.05,Not Provided,104564.13,104564.13,2011
8476,130,97732.83,4050.19,2778.02,Not Provided,104561.04,104561.04,2011
8477,40,94376.37,3549.81,6632.34,Not Provided,104558.52,104558.52,2011
8478,113,95881.8,556.67,8118.23,Not Provided,104556.7,104556.7,2011
8479,113,95881.84,772.13,7902.3,Not Provided,104556.27,104556.27,2011
8480,267,104551.44,0,0,Not Provided,104551.44,104551.44,2011
8481,95,104082.84,0,468.32,Not Provided,104551.16,104551.16,2011
8482,405,79820,10320.97,14407.67,Not Provided,104548.64,104548.64,2011
8483,68,100046.44,0,4498.21,Not Provided,104544.65,104544.65,2011
8484,113,94032.97,1265.03,9244.13,Not Provided,104542.13,104542.13,2011
8485,159,104541.08,0,0,Not Provided,104541.08,104541.08,2011
8486,56,100813.61,2529.67,1197.26,Not Provided,104540.54,104540.54,2011
8487,29,93679.6,8208.38,2640.03,Not Provided,104528.01,104528.01,2011
8488,95,104486.01,0,40.06,Not Provided,104526.07,104526.07,2011
8489,56,91886.62,1277.37,11358.76,Not Provided,104522.75,104522.75,2011
8490,95,104486.02,0,32.05,Not Provided,104518.07,104518.07,2011
8491,256,87577.01,5068.38,11867.62,Not Provided,104513.01,104513.01,2011
8492,48,86840,11647.41,6022.28,Not Provided,104509.69,104509.69,2011
8493,168,62889.41,39172.5,2446.81,Not Provided,104508.72,104508.72,2011
8494,129,84993.12,5220.61,14294.77,Not Provided,104508.5,104508.5,2011
8495,95,104486,0,15.11,Not Provided,104501.11,104501.11,2011
8496,257,101736.54,620.79,2137.65,Not Provided,104494.98,104494.98,2011
8497,245,84286.02,5423.22,14778.18,Not Provided,104487.42,104487.42,2011
8498,411,104486.44,0,0,Not Provided,104486.44,104486.44,2011
8499,411,104486.44,0,0,Not Provided,104486.44,104486.44,2011
8500,189,104486.37,0,0,Not Provided,104486.37,104486.37,2011
8501,95,104486.11,0,0,Not Provided,104486.11,104486.11,2011
8502,95,104486.11,0,0,Not Provided,104486.11,104486.11,2011
7313,95,104486.1,0,0,Not Provided,104486.1,104486.1,2011
8503,95,104486.09,0,0,Not Provided,104486.09,104486.09,2011
8504,95,104486.08,0,0,Not Provided,104486.08,104486.08,2011
8505,189,104486.08,0,0,Not Provided,104486.08,104486.08,2011
8506,95,104486.08,0,0,Not Provided,104486.08,104486.08,2011
8507,189,104486.08,0,0,Not Provided,104486.08,104486.08,2011
8508,95,104486.08,0,0,Not Provided,104486.08,104486.08,2011
8509,411,104486.08,0,0,Not Provided,104486.08,104486.08,2011
8510,95,104486.07,0,0,Not Provided,104486.07,104486.07,2011
8511,189,104486.07,0,0,Not Provided,104486.07,104486.07,2011
8512,189,104486.07,0,0,Not Provided,104486.07,104486.07,2011
8513,189,104486.07,0,0,Not Provided,104486.07,104486.07,2011
8514,95,104486.06,0,0,Not Provided,104486.06,104486.06,2011
8515,95,104486.06,0,0,Not Provided,104486.06,104486.06,2011
8516,95,104486.06,0,0,Not Provided,104486.06,104486.06,2011
8517,95,104486.06,0,0,Not Provided,104486.06,104486.06,2011
8518,139,104486.05,0,0,Not Provided,104486.05,104486.05,2011
8519,95,104486.05,0,0,Not Provided,104486.05,104486.05,2011
8520,95,104486.04,0,0,Not Provided,104486.04,104486.04,2011
8521,95,104486.04,0,0,Not Provided,104486.04,104486.04,2011
8522,189,104486.04,0,0,Not Provided,104486.04,104486.04,2011
8523,95,104486.03,0,0,Not Provided,104486.03,104486.03,2011
8524,95,104486.03,0,0,Not Provided,104486.03,104486.03,2011
8525,95,104486.03,0,0,Not Provided,104486.03,104486.03,2011
8526,95,104486.02,0,0,Not Provided,104486.02,104486.02,2011
8527,95,104486.02,0,0,Not Provided,104486.02,104486.02,2011
8528,95,104486.02,0,0,Not Provided,104486.02,104486.02,2011
8529,95,104486.02,0,0,Not Provided,104486.02,104486.02,2011
8530,95,104486.02,0,0,Not Provided,104486.02,104486.02,2011
8531,95,104486.02,0,0,Not Provided,104486.02,104486.02,2011
8532,189,104486.01,0,0,Not Provided,104486.01,104486.01,2011
8533,95,104486.01,0,0,Not Provided,104486.01,104486.01,2011
8534,95,104486.01,0,0,Not Provided,104486.01,104486.01,2011
8535,95,104486.01,0,0,Not Provided,104486.01,104486.01,2011
8536,95,104486.01,0,0,Not Provided,104486.01,104486.01,2011
8537,95,104486,0,0,Not Provided,104486,104486,2011
8538,95,104486,0,0,Not Provided,104486,104486,2011
8539,95,104486,0,0,Not Provided,104486,104486,2011
8540,95,104486,0,0,Not Provided,104486,104486,2011
8541,189,104486,0,0,Not Provided,104486,104486,2011
8542,95,104486,0,0,Not Provided,104486,104486,2011
8543,411,104486,0,0,Not Provided,104486,104486,2011
8544,129,98012.88,2024.97,4436.49,Not Provided,104474.34,104474.34,2011
8545,19,99000,3412.8,2052,Not Provided,104464.8,104464.8,2011
8546,145,72490.4,23180.13,8785.9,Not Provided,104456.43,104456.43,2011
8547,383,93251.43,5650.39,5548.35,Not Provided,104450.17,104450.17,2011
8548,404,103969.04,0,480,Not Provided,104449.04,104449.04,2011
8549,56,96502.93,3718.9,4226.99,Not Provided,104448.82,104448.82,2011
8550,168,66427.68,37773.41,210.61,Not Provided,104411.7,104411.7,2011
8551,412,100871.4,0,3533.5,Not Provided,104404.9,104404.9,2011
8552,130,84723.38,2918.7,16748.73,Not Provided,104390.81,104390.81,2011
8553,294,84125.59,11068.91,9194.89,Not Provided,104389.39,104389.39,2011
8554,129,94991.48,2925.3,6472.34,Not Provided,104389.12,104389.12,2011
8555,289,94307.2,4640.89,5437.65,Not Provided,104385.74,104385.74,2011
8556,56,93916.35,4481.73,5982.97,Not Provided,104381.05,104381.05,2011
8557,301,90511.85,5539.75,8325.75,Not Provided,104377.35,104377.35,2011
8558,334,100900.02,0,3475.7,Not Provided,104375.72,104375.72,2011
8559,113,95881.8,1602.27,6881.09,Not Provided,104365.16,104365.16,2011
8560,168,66289.82,33829.91,4242.1,Not Provided,104361.83,104361.83,2011
8561,168,66522.44,35770.74,2068.02,Not Provided,104361.2,104361.2,2011
8562,207,90664.04,11918.2,1778.41,Not Provided,104360.65,104360.65,2011
8563,129,104358.04,0,0,Not Provided,104358.04,104358.04,2011
8564,19,99014.4,2872.8,2470,Not Provided,104357.2,104357.2,2011
8565,48,86840,4497.83,13005.45,Not Provided,104343.28,104343.28,2011
8566,207,90664.02,13668.39,0,Not Provided,104332.41,104332.41,2011
8567,301,92058.22,5254.73,7016.82,Not Provided,104329.77,104329.77,2011
8568,300,101209.15,0,3119.45,Not Provided,104328.6,104328.6,2011
8569,292,65194.38,37737.85,1369.97,Not Provided,104302.2,104302.2,2011
8570,129,97540.56,2839.47,3919.96,Not Provided,104299.99,104299.99,2011
8571,129,88287.62,8255.94,7747.62,Not Provided,104291.18,104291.18,2011
8572,22,102833.74,0,1447.36,Not Provided,104281.1,104281.1,2011
8573,19,96033.6,0,8235.9,Not Provided,104269.5,104269.5,2011
8574,388,79513.02,7399.66,17349.4,Not Provided,104262.08,104262.08,2011
8575,57,101586.31,1630.57,1038.29,Not Provided,104255.17,104255.17,2011
8576,15,95055.34,0,9197.14,Not Provided,104252.48,104252.48,2011
8577,145,74828.8,27512.79,1908.9,Not Provided,104250.49,104250.49,2011
8578,88,104233.52,0,0,Not Provided,104233.52,104233.52,2011
8579,168,65504.04,33920.53,4805,Not Provided,104229.57,104229.57,2011
8580,35,89078.1,9707.76,5441.97,Not Provided,104227.83,104227.83,2011
8581,413,104223.21,0,0,Not Provided,104223.21,104223.21,2011
6482,95,91894.13,0,12327.61,Not Provided,104221.74,104221.74,2011
8582,56,91794.01,2505.27,9919,Not Provided,104218.28,104218.28,2011
8583,168,67366.08,30399.12,6448.42,Not Provided,104213.62,104213.62,2011
8584,274,75774.55,17336.66,11096.89,Not Provided,104208.1,104208.1,2011
8585,37,76117.71,0,28087.36,Not Provided,104205.07,104205.07,2011
8586,48,86506,11398.94,6299.39,Not Provided,104204.33,104204.33,2011
8587,267,104199.68,0,0,Not Provided,104199.68,104199.68,2011
8588,19,98366.4,5832,0,Not Provided,104198.4,104198.4,2011
8589,168,66682.73,32329,5184.97,Not Provided,104196.7,104196.7,2011
8590,56,94414.94,5525.33,4252.69,Not Provided,104192.96,104192.96,2011
8591,168,67205.52,33454.57,3531.08,Not Provided,104191.17,104191.17,2011
6174,168,66046.27,34278.52,3863.21,Not Provided,104188,104188,2011
8592,208,102031.84,0,2151,Not Provided,104182.84,104182.84,2011
8593,56,94479.46,3643.8,6058.29,Not Provided,104181.55,104181.55,2011
8594,197,88490.57,2905.65,12784.71,Not Provided,104180.93,104180.93,2011
8595,165,100658.25,0,3522.01,Not Provided,104180.26,104180.26,2011
8596,267,104176.62,0,0,Not Provided,104176.62,104176.62,2011
8597,129,99011.43,975.1,4171.49,Not Provided,104158.02,104158.02,2011
8598,313,103197.09,0,960,Not Provided,104157.09,104157.09,2011
8599,290,95889.9,8195.5,60,Not Provided,104145.4,104145.4,2011
8600,129,94530.49,2896.01,6710.57,Not Provided,104137.07,104137.07,2011
8601,56,94758.96,3296.71,6076.64,Not Provided,104132.31,104132.31,2011
8602,168,64727.63,38035.24,1369.32,Not Provided,104132.19,104132.19,2011
8603,165,102081.7,0,2040.91,Not Provided,104122.61,104122.61,2011
8604,328,76474.01,27567.69,60,Not Provided,104101.7,104101.7,2011
8605,274,77569.96,16191,10340.41,Not Provided,104101.37,104101.37,2011
8606,168,63855.59,37995.92,2244.34,Not Provided,104095.85,104095.85,2011
8607,277,95522.3,6535.78,2036.12,Not Provided,104094.2,104094.2,2011
8608,201,91104,5859.06,7129.68,Not Provided,104092.74,104092.74,2011
8609,35,73806.16,24978.3,5299.35,Not Provided,104083.81,104083.81,2011
8610,162,104076.03,0,0,Not Provided,104076.03,104076.03,2011
8611,129,92264.72,7239.85,4571.42,Not Provided,104075.99,104075.99,2011
8612,313,103231.53,0,840,Not Provided,104071.53,104071.53,2011
8613,152,104065.35,0,0,Not Provided,104065.35,104065.35,2011
8614,56,98803.09,3220.7,2025.03,Not Provided,104048.82,104048.82,2011
8615,226,95653.93,2655.78,5738.35,Not Provided,104048.06,104048.06,2011
8616,307,103969.02,75.11,0,Not Provided,104044.13,104044.13,2011
8617,145,71905.8,26568.83,5569.12,Not Provided,104043.75,104043.75,2011
8618,168,65731.6,34937.59,3356.46,Not Provided,104025.65,104025.65,2011
8619,298,95202.84,0,8822.3,Not Provided,104025.14,104025.14,2011
8620,130,104015.9,0,0,Not Provided,104015.9,104015.9,2011
8621,162,104014.6,0,0,Not Provided,104014.6,104014.6,2011
8622,302,98592.21,0,5422.17,Not Provided,104014.38,104014.38,2011
8623,35,86283.82,12646.15,5076.73,Not Provided,104006.7,104006.7,2011
8624,48,76910.49,18455.91,8638.31,Not Provided,104004.71,104004.71,2011
8625,129,99869.85,2197.8,1934.98,Not Provided,104002.63,104002.63,2011
8626,313,103545.47,0,450,Not Provided,103995.47,103995.47,2011
8627,168,70187.91,27182.47,6619.76,Not Provided,103990.14,103990.14,2011
8628,35,83854.49,11873.38,8257,Not Provided,103984.87,103984.87,2011
8629,208,102793.15,0,1185.75,Not Provided,103978.9,103978.9,2011
8630,88,103978.33,0,0,Not Provided,103978.33,103978.33,2011
8631,213,103975.51,0,0,Not Provided,103975.51,103975.51,2011
8632,414,103969.07,0,0,Not Provided,103969.07,103969.07,2011
8633,414,103969.04,0,0,Not Provided,103969.04,103969.04,2011
8634,415,103969,0,0,Not Provided,103969,103969,2011
8635,415,103968.99,0,0,Not Provided,103968.99,103968.99,2011
8636,288,90098.42,9797,4073.18,Not Provided,103968.6,103968.6,2011
8637,129,99019.27,0,4948.93,Not Provided,103968.2,103968.2,2011
8638,136,86582.71,12725.92,4653.09,Not Provided,103961.72,103961.72,2011
8639,317,96104.26,7353.79,500,Not Provided,103958.05,103958.05,2011
8640,195,90280.05,9866.3,3809.65,Not Provided,103956,103956,2011
8641,56,96537.7,4469.27,2948.19,Not Provided,103955.16,103955.16,2011
8642,178,65751.93,36583.84,1614.97,Not Provided,103950.74,103950.74,2011
8643,334,103948.07,0,0,Not Provided,103948.07,103948.07,2011
8644,48,86840.01,3700.01,13405.5,Not Provided,103945.52,103945.52,2011
8645,113,87954,9905.11,6080.84,Not Provided,103939.95,103939.95,2011
8646,165,101878.35,0,2036.64,Not Provided,103914.99,103914.99,2011
8647,35,88062,10923.06,4907.5,Not Provided,103892.56,103892.56,2011
8648,56,99960.01,833.54,3096.48,Not Provided,103890.03,103890.03,2011
8649,129,96283.71,3842.84,3762.19,Not Provided,103888.74,103888.74,2011
8650,48,86840.01,10965.96,6081.58,Not Provided,103887.55,103887.55,2011
8651,168,67859.65,29331.13,6693.45,Not Provided,103884.23,103884.23,2011
8652,226,95653.99,2483.32,5738.28,Not Provided,103875.59,103875.59,2011
8653,416,100454.9,3404.81,0,Not Provided,103859.71,103859.71,2011
8654,286,103859.52,0,0,Not Provided,103859.52,103859.52,2011
8655,48,86840.01,9196.33,7822.26,Not Provided,103858.6,103858.6,2011
8656,56,85468.95,8677.06,9702.88,Not Provided,103848.89,103848.89,2011
8657,144,100658.25,155.56,3019.53,Not Provided,103833.34,103833.34,2011
8658,56,101132.42,1519.79,1173.74,Not Provided,103825.95,103825.95,2011
8659,313,103197.05,148.39,480,Not Provided,103825.44,103825.44,2011
8660,129,94261.22,4678.49,4884.85,Not Provided,103824.56,103824.56,2011
8661,129,99306.08,44.59,4468.55,Not Provided,103819.22,103819.22,2011
8662,417,103184.69,0,632.63,Not Provided,103817.32,103817.32,2011
8663,367,86275.02,17535.3,0,Not Provided,103810.32,103810.32,2011
8664,234,97365.37,6097.68,343.75,Not Provided,103806.8,103806.8,2011
8665,207,90664.03,13122.51,0,Not Provided,103786.54,103786.54,2011
8666,129,94844.21,0,8929.6,Not Provided,103773.81,103773.81,2011
8667,129,94966.87,4818.95,3987.42,Not Provided,103773.24,103773.24,2011
8668,35,85557.31,12519.84,5692.94,Not Provided,103770.09,103770.09,2011
4474,182,97455.03,2178.45,4128.71,Not Provided,103762.19,103762.19,2011
8669,143,72410.01,24686.55,6665.04,Not Provided,103761.6,103761.6,2011
8670,313,102836.81,0,920,Not Provided,103756.81,103756.81,2011
8671,129,93438.94,4035.78,6280.62,Not Provided,103755.34,103755.34,2011
8672,388,79820,10228.67,13703.73,Not Provided,103752.4,103752.4,2011
8673,234,92734.52,9997.14,1020,Not Provided,103751.66,103751.66,2011
